Code,Year,GDP Per Capita,,
AGO,2017,7535.6123,,
ARG,2017,19150.52,,
ARM,2017,10894.957,,
AUS,2017,49001.902,,
AUT,2017,42216.918,,
AZE,2017,16647.016,,
BHR,2017,39553.24,,
BGD,2017,3808.8728,,
BRB,2017,12157.3125,,
BLR,2017,18193.273,,
BEL,2017,39940.824,,
BEN,2017,2115.587,,
BOL,2017,6503.387,,
BIH,2017,10305.933,,
BWA,2017,15121.662,,
BRA,2017,14062.75,,
BGR,2017,17386.271,,
BFA,2017,1548.481,,
BDI,2017,715.09454,,
KHM,2017,3488.5952,,
CMR,2017,2779.5483,,
CAN,2017,44493.652,,
CPV,2017,6676.986,,
CAF,2017,608.28564,,
TCD,2017,1555.7141,,
CHL,2017,21709.428,,
CHN,2017,15030.447,,
COL,2017,13380.643,,
COM,2017,1764.7029,,
COG,2017,4977.3423,,
CRI,2017,14372.68,,
CIV,2017,3450.22,,
HRV,2017,21852.021,,
CUB,2017,8075.465,,
CYP,2017,27872.812,,
CZE,2017,30531.383,,
OWID_CZS,2017,28926.492,,
COD,2017,785.1293,,
DNK,2017,47022.01,,
DJI,2017,3197.9792,,
DMA,2017,8877.882,,
DOM,2017,15053.832,,
,2017,17909.393,,
,2017,18917.457,,
ECU,2017,10715.15,,
EGY,2017,11545.594,,
SLV,2017,8454.2,,
GNQ,2017,30206.871,,
EST,2017,26661.627,,
SWZ,2017,8092.3403,,
ETH,2017,1840.3696,,
FIN,2017,39043.19,,
,2017,3068.7512,,
FRA,2017,38037.336,,
GAB,2017,16576.176,,
GMB,2017,1805.8812,,
GEO,2017,11479.426,,
DEU,2017,46065.1,,
GHA,2017,3841.8796,,
GRC,2017,22972.889,,
GTM,2017,7279.7397,,
GIN,2017,1583.5482,,
GNB,2017,1492.0392,,
HTI,2017,1767.923,,
HND,2017,4949.0254,,
HKG,2017,49841.457,,
HUN,2017,24641.197,,
ISL,2017,42419.383,,
IND,2017,6638.7275,,
IDN,2017,11292.259,,
IRN,2017,18416.479,,
IRQ,2017,13403.638,,
IRL,2017,55465.652,,
ISR,2017,32549.818,,
ITA,2017,34754.77,,
JAM,2017,7433.147,,
JPN,2017,38078.96,,
JOR,2017,9186.477,,
KAZ,2017,24396.78,,
KEN,2017,3020.9817,,
KWT,2017,74427.02,,
KGZ,2017,5104.14,,
LAO,2017,6168.1704,,
,2017,14102.67,,
LVA,2017,23893.832,,
LBN,2017,13209.284,,
LSO,2017,2654.4136,,
LBR,2017,848.2952,,
LBY,2017,18455.953,,
LTU,2017,26318.023,,
LUX,2017,55037.188,,
MDG,2017,1398.0183,,
MWI,2017,1153.043,,
MYS,2017,24301.559,,
MLI,2017,1642.5182,,
MLT,2017,31495.494,,
MRT,2017,3495.223,,
MUS,2017,20259.887,,
MEX,2017,16900.13,,
,2017,19067.09,,
MDA,2017,6425.865,,
MNG,2017,12728.355,,
MNE,2017,18640.195,,
MAR,2017,8222.67,,
MOZ,2017,1114.3684,,
MMR,2017,5503.632,,
NAM,2017,8882.617,,
NPL,2017,2632.3408,,
NLD,2017,46706.438,,
NZL,2017,35573.965,,
NIC,2017,5174.224,,
NER,2017,913.8115,,
NGA,2017,5248.6885,,
PRK,2017,1749.0596,,
MKD,2017,12878.021,,
NOR,2017,84600.71,,
OMN,2017,50502.68,,
PAK,2017,5189.937,,
PSE,2017,5269.6025,,
PAN,2017,22331.217,,
PRY,2017,8741.245,,
PER,2017,12390.033,,
PHL,2017,7865.815,,
POL,2017,26310.113,,
PRT,2017,26529.986,,
PRI,2017,35248.4,,
QAT,2017,153819.11,,
ROU,2017,23003.695,,
RUS,2017,24013.967,,
RWA,2017,1799.474,,
LCA,2017,10796.247,,
STP,2017,3707.3599,,
SAU,2017,50593.27,,
SEN,2017,2435.9604,,
SRB,2017,13876.65,,
SYC,2017,30072.227,,
SLE,2017,1643.3287,,
SGP,2017,72292.04,,
SVK,2017,25788.756,,
SVN,2017,28288.89,,
ZAF,2017,11867.522,,
KOR,2017,37296.047,,
,2017,7407.7363,,
ESP,2017,33924.137,,
LKA,2017,11868.202,,
,2017,3474.0273,,
SWE,2017,44658.484,,
CHE,2017,60903.223,,
SYR,2017,3422.1772,,
TWN,2017,44618.29,,
TJK,2017,4192.402,,
TZA,2017,2683.0535,,
THA,2017,15994.506,,
TGO,2017,1433.7917,,
TTO,2017,28618.176,,
TUN,2017,11194.365,,
TUR,2017,23278.996,,
TKM,2017,18104.434,,
OWID_USS,2017,18368.715,,
UGA,2017,1998.5995,,
UKR,2017,9477.51,,
ARE,2017,73973.29,,
GBR,2017,38283.938,,
USA,2017,54152.363,,
URY,2017,19656.627,,
UZB,2017,10182.692,,
VEN,2017,11363.969,,
VNM,2017,6437.739,,
,2017,40116.637,"United States, Canada, Australia and New Zealand",
,2017,52692.227,,
OWID_WRL,2017,15416.331,,
YEM,2017,2314.9673,,
OWID_YGS,2017,16128.635,,
ZMB,2017,3489.8547,,
ZWE,2017,1843.9463,,
AFG,2018,1888.814,,
ALB,2018,11426.92,,
DZA,2018,14083.772,,
AGO,2018,7180.3555,,
ARG,2018,18460.87,,
ARM,2018,11490.369,,
AUS,2018,49614.387,,
AUT,2018,43032.215,,
AZE,2018,16753.209,,
BHR,2018,39501.176,,
BGD,2018,4056.6465,,
BRB,2018,12029.747,,
BLR,2018,18809.494,,
BEL,2018,40471.914,,
BEN,2018,2192.261,,
BOL,2018,6679.4385,,
BIH,2018,10718.778,,
BWA,2018,15515.622,,
BRA,2018,14197.55,,
BGR,2018,17982.424,,
BFA,2018,1605.3588,,
BDI,2018,730.9046,,
KHM,2018,3692.43,,
CMR,2018,2815.3162,,
CAN,2018,45087.887,,
CPV,2018,6848.757,,
CAF,2018,619.18744,,
TCD,2018,1541.4716,,
CHL,2018,22175.664,,
CHN,2018,15977.008,,
COL,2018,13485.702,,
COM,2018,1801.6912,,
COG,2018,4637.726,,
CRI,2018,14583.144,,
CIV,2018,3497.8928,,
HRV,2018,22678.035,,
CUB,2018,8262.988,,
CYP,2018,29089.975,,
CZE,2018,31405.09,,
OWID_CZS,2018,29842.957,,
COD,2018,796.89246,,
DNK,2018,47717.457,,
DJI,2018,3308.117,,
DMA,2018,9153.232,,
DOM,2018,15944.744,,
,2018,18785.072,,
,2018,19560.426,,
ECU,2018,10716.904,,
EGY,2018,11895.312,,
SLV,2018,8644.79,,
GNQ,2018,27353.846,,
EST,2018,27596.41,,
SWZ,2018,8219.499,,
ETH,2018,1936.8275,,
FIN,2018,39430.906,,
,2018,2908.529,,
FRA,2018,38555.465,,
GAB,2018,16253.897,,
GMB,2018,1886.0532,,
GEO,2018,12035.715,,
DEU,2018,46377.39,,
GHA,2018,3983.1216,,
GRC,2018,23403.611,,
GTM,2018,7399.198,,
GIN,2018,1642.1047,,
GNB,2018,1511.8668,,
HTI,2018,1773.1095,,
HND,2018,5052.2056,,
HKG,2018,50847.723,,
HUN,2018,25995.51,,
ISL,2018,43321.062,,
IND,2018,7046.4365,,
IDN,2018,11768.468,,
IRN,2018,18154.533,,
IRQ,2018,13724.742,,
IRL,2018,58083.45,,
ISR,2018,33227.125,,
ITA,2018,35149.824,,
JAM,2018,7569.063,,
JPN,2018,38403.68,,
JOR,2018,9174.501,,
KAZ,2018,25142.707,,
KEN,2018,3120.4314,,
KWT,2018,75163.984,,
KGZ,2018,5226.4805,,
LAO,2018,6454.778,,
,2018,14103.097,,
LVA,2018,25039.865,,
LBN,2018,13236.691,,
LSO,2018,2582.512,,
LBR,2018,842.37573,,
LBY,2018,19504.555,,
LTU,2018,27631.46,,
LUX,2018,54625.96,,
MDG,2018,1407.4424,,
MWI,2018,1172.6713,,
MYS,2018,25175.799,,
MLI,2018,1673.8774,,
MLT,2018,32292.822,,
MRT,2018,3567.1013,,
MUS,2018,21040.639,,
MEX,2018,17055.117,,
,2018,19221.93,,
MDA,2018,6760.1113,,
MNG,2018,13419.578,,
MNE,2018,19617.215,,
MAR,2018,8385.949,,
MOZ,2018,1122.5856,,
MMR,2018,5803.431,,
NAM,2018,8805.334,,
NPL,2018,2800.8596,,
NLD,2018,47528.902,,
NZL,2018,36420.047,,
NIC,2018,4930.4297,,
NER,2018,942.5486,,
NGA,2018,5215.3755,,
PRK,2018,1668.5446,,
MKD,2018,13238.034,,
NOR,2018,84739.92,,
OMN,2018,50135.402,,
PAK,2018,5299.071,,
PSE,2018,5218.1562,,
PAN,2018,22843.75,,
PRY,2018,8915.669,,
PER,2018,12677.875,,
PHL,2018,8234.928,,
POL,2018,27880.836,,
PRT,2018,27329.69,,
PRI,2018,34190.11,,
QAT,2018,152453.81,,
ROU,2018,24000.455,,
RUS,2018,24690.082,,
RWA,2018,1908.049,,
LCA,2018,11060.511,,
STP,2018,3756.814,,
SAU,2018,50906.484,,
SEN,2018,2514.8071,,
SRB,2018,14579.859,,
SYC,2018,31524.877,,
SLE,2018,1660.427,,
SGP,2018,74518.15,,
SVK,2018,26790.652,,
SVN,2018,29461.344,,
ZAF,2018,11873.3,,
KOR,2018,38214.324,,
,2018,7778.0244,,
ESP,2018,34553.625,,
LKA,2018,12051.547,,
,2018,3480.8083,,
SWE,2018,45003.492,,
CHE,2018,62185.477,,
SYR,2018,3418.6953,,
TWN,2018,45817.938,,
TJK,2018,4440.1567,,
TZA,2018,2785.1824,,
THA,2018,16610.05,,
TGO,2018,1466.341,,
TTO,2018,27863.434,,
TUN,2018,11376.29,,
TUR,2018,23650.49,,
TKM,2018,18064.107,,
OWID_USS,2018,18906.762,,
UGA,2018,2036.3313,,
UKR,2018,9827.172,,
ARE,2018,74206.484,,
GBR,2018,38704.6,,
USA,2018,55454.668,,
URY,2018,19697.76,,
UZB,2018,10682.418,,
VEN,2018,9446.1875,,
VNM,2018,6842.1387,,
,2018,40640.984,"United States, Canada, Australia and New Zealand",
,2018,53866.645,,
OWID_WRL,2018,15814.849,,
YEM,2018,2281.545,,
OWID_YGS,2018,16824.555,,
ZMB,2018,3521.5051,,
ZWE,2018,1900.1992,,
AFG,2019,2031.7373,,
ALB,2019,11715.307,,
DZA,2019,14000.279,,
AGO,2019,6886.954,,
ARG,2019,17912.637,,
ARM,2019,12399.231,,
AUS,2019,49814.67,,
AUT,2019,43488.668,,
AZE,2019,17029.906,,
BHR,2019,39499.707,,
BGD,2019,4242.7515,,
BRB,2019,12040.277,,
BLR,2019,19130.395,,
BEL,2019,41155.527,,
BEN,2019,2276.1038,,
BOL,2019,6730.809,,
BIH,2019,11048.235,,
BWA,2019,15747.324,,
BRA,2019,14257.871,,
BGR,2019,18840.764,,
BFA,2019,1651.1173,,
BDI,2019,738.9831,,
KHM,2019,3896.7979,,
CMR,2019,2832.0767,,
CAN,2019,45284.215,,
CPV,2019,7297.2793,,
CAF,2019,623.5598,,
TCD,2019,1543.8029,,
CHL,2019,21924.408,,
CHN,2019,16879.54,,
COL,2019,13603.993,,
COM,2019,1832.4357,,
COG,2019,4583.337,,
CRI,2019,14775.292,,
CIV,2019,3703.0876,,
HRV,2019,23590.277,,
CUB,2019,8257.785,,
CYP,2019,30284.795,,
CZE,2019,32226.553,,
OWID_CZS,2019,30607.314,,
COD,2019,806.479,,
DNK,2019,48238.656,,
DJI,2019,3436.9502,,
DMA,2019,9575.093,,
DOM,2019,16587.236,,
,2019,19580.744,,
,2019,20051.041,,
ECU,2019,10586.937,,
EGY,2019,12300.201,,
SLV,2019,8849.834,,
GNQ,2019,25006.34,,
EST,2019,28505.604,,
SWZ,2019,8375.426,,
ETH,2019,2030.6775,,
FIN,2019,39874.8,,
,2019,2757.3862,,
FRA,2019,39084.656,,
GAB,2019,16449.715,,
GMB,2019,1952.326,,
GEO,2019,12631.664,,
DEU,2019,46761.945,,
GHA,2019,4143.3774,,
GRC,2019,23869.793,,
GTM,2019,7565.846,,
GIN,2019,1690.8837,,
GNB,2019,1543.4176,,
HTI,2019,1719.4462,,
HND,2019,5099.8145,,
HKG,2019,49631.062,,
HUN,2019,27272.312,,
ISL,2019,43136.605,,
IND,2019,7293.9897,,
IDN,2019,12250.278,,
IRN,2019,17400.414,,
IRQ,2019,14203.617,,
IRL,2019,59733.91,,
ISR,2019,33951.89,,
ITA,2019,35407.242,,
JAM,2019,7641.0815,,
JPN,2019,38332.934,,
JOR,2019,9166.066,,
KAZ,2019,26026.064,,
KEN,2019,3207.2622,,
KWT,2019,73748.44,,
KGZ,2019,5412.708,,
LAO,2019,6706.0063,,
,2019,13957.887,,
LVA,2019,25858.602,,
LBN,2019,12854.797,,
LSO,2019,2514.2244,,
LBR,2019,807.3494,,
LBY,2019,16971.502,,
LTU,2019,28986.053,,
LUX,2019,54751.6,,
MDG,2019,1434.2703,,
MWI,2019,1205.477,,
MYS,2019,25986.412,,
MLI,2019,1706.0105,,
MLT,2019,33220.285,,
MRT,2019,3659.103,,
MUS,2019,21624.842,,
MEX,2019,16802.014,,
,2019,19088.29,,
MDA,2019,7078.23,,
MNG,2019,13871.33,,
MNE,2019,20448.549,,
MAR,2019,8540.804,,
MOZ,2019,1118.6304,,
MMR,2019,6140.885,,
NAM,2019,8567.793,,
NPL,2019,2953.5603,,
NLD,2019,48142.67,,
NZL,2019,36912.074,,
NIC,2019,4721.7275,,
NER,2019,964.32434,,
NGA,2019,5197.0825,,
PRK,2019,1666.8143,,
MKD,2019,13751.228,,
NOR,2019,85115.32,,
OMN,2019,48596.527,,
PAK,2019,5219.534,,
PSE,2019,5176.9795,,
PAN,2019,23218.432,,
PRY,2019,8776.076,,
PER,2019,12680.354,,
PHL,2019,8602.1455,,
POL,2019,29142.023,,
PRT,2019,28056.057,,
PRI,2019,35041.33,,
QAT,2019,150732.22,,
ROU,2019,23267.516,,
RUS,2019,25244.12,,
RWA,2019,2042.8529,,
LCA,2019,10977.819,,
STP,2019,3781.2275,,
SAU,2019,50123.336,,
SEN,2019,2559.8176,,
SRB,2019,15293.246,,
SYC,2019,32745.871,,
SLE,2019,1707.3713,,
SGP,2019,74649.734,,
SVK,2019,27429.225,,
SVN,2019,30229.299,,
ZAF,2019,11739.936,,
KOR,2019,38935.992,,
,2019,8027.9653,,
ESP,2019,34957.465,,
LKA,2019,11939.55,,
,2019,3488.1553,,
SWE,2019,45434.402,,
CHE,2019,62448.598,,
SYR,2019,3385.4192,,
TWN,2019,47200.254,,
TJK,2019,4695.543,,
TZA,2019,2894.6472,,
THA,2019,16905.293,,
TGO,2019,1501.8667,,
TTO,2019,27582.568,,
TUN,2019,11451.897,,
TUR,2019,23497.504,,
TKM,2019,17264.172,,
OWID_USS,2019,19369.428,,
UGA,2019,2128.9087,,
UKR,2019,10139.761,,
ARE,2019,74396.14,,
GBR,2019,39113.01,,
USA,2019,56469.26,,
URY,2019,19714.148,,
UZB,2019,11219.243,,
VEN,2019,7061.7617,,
VNM,2019,7266.0483,,
,2019,41090.758,"United States, Canada, Australia and New Zealand",
,2019,54730.81,,
OWID_WRL,2019,16091.449,,
YEM,2019,2265.343,,
OWID_YGS,2019,17524.213,,
ZMB,2019,3466.2363,,
ZWE,2019,1753.0244,,
AFG,2020,1928.4547,,
ALB,2020,11372.541,,
DZA,2020,13086.293,,
AGO,2020,6279.929,,
ARG,2020,15975.839,,
ARM,2020,11546.176,,
AUS,2020,48268.945,,
AUT,2020,40503.04,,
AZE,2020,16189.511,,
BHR,2020,36890.504,,
BGD,2020,4418.9644,,
BRB,2020,10487.387,,
BLR,2020,19053.156,,
BEL,2020,38763.44,,
BEN,2020,2297.7698,,
BOL,2020,6062.065,,
BIH,2020,10736.168,,
BWA,2020,14162.686,,
BRA,2020,13685.926,,
BGR,2020,18203.832,,
BFA,2020,1638.8279,,
BDI,2020,720.446,,
KHM,2020,3728.1985,,
CMR,2020,2769.2869,,
CAN,2020,42493.63,,
CPV,2020,5831.9985,,
CAF,2020,613.78937,,
TCD,2020,1463.5312,,
CHL,2020,20205.87,,
CHN,2020,17225.969,,
COL,2020,12377.135,,
COM,2020,1869.9441,,
COG,2020,4203.1104,,
CRI,2020,13996.39,,
CIV,2020,3682.1353,,
HRV,2020,21672.479,,
CUB,2020,7364.1055,,
CYP,2020,28634.457,,
CZE,2020,30365.37,,
OWID_CZS,2020,29043.441,,
COD,2020,794.2714,,
DNK,2020,47171.086,,
DJI,2020,3426.696,,
DMA,2020,7974.3066,,
DOM,2020,15325.654,,
,2020,19749.514,,
,2020,19578.574,,
ECU,2020,9646.065,,
EGY,2020,12234.504,,
SLV,2020,8137.9746,,
GNQ,2020,23300.297,,
EST,2020,28261.582,,
SWZ,2020,8167.6895,,
ETH,2020,2121.8591,,
FIN,2020,38871.703,,
,2020,2586.8955,,
FRA,2020,35913.82,,
GAB,2020,15745.749,,
GMB,2020,1914.1969,,
GEO,2020,11770.782,,
DEU,2020,44996.43,,
GHA,2020,4069.252,,
GRC,2020,21767.22,,
GTM,2020,7309.368,,
GIN,2020,1726.5083,,
GNB,2020,1531.3096,,
HTI,2020,1641.7617,,
HND,2020,4567.8857,,
HKG,2020,46550.258,,
HUN,2020,26091.4,,
ISL,2020,39368.4,,
IND,2020,6730.547,,
IDN,2020,11895.075,,
IRN,2020,17296.264,,
IRQ,2020,11717.375,,
IRL,2020,55134.855,,
ISR,2020,32730.943,,
ITA,2020,32385.326,,
JAM,2020,6880.4883,,
JPN,2020,36826.64,,
JOR,2020,8896.383,,
KAZ,2020,25124.486,,
KEN,2020,3129.5852,,
KWT,2020,66365.99,,
KGZ,2020,4899.061,,
LAO,2020,6824.144,,
,2020,12865.496,,
LVA,2020,25453.064,,
LBN,2020,10182.637,,
LSO,2020,2297.383,,
LBR,2020,768.40546,,
LBY,2020,11741.864,,
LTU,2020,28971.844,,
LUX,2020,53489.332,,
MDG,2020,1300.5428,,
MWI,2020,1186.6827,,
MYS,2020,24279.316,,
MLI,2020,1638.9304,,
MLT,2020,29703.762,,
MRT,2020,3532.2979,,
MUS,2020,18445.975,,
MEX,2020,15253.691,,
,2020,18227.408,,
MDA,2020,6560.7476,,
MNG,2020,12990.328,,
MNE,2020,17355.623,,
MAR,2020,7849.208,,
MOZ,2020,1076.6941,,
MMR,2020,6282.8115,,
NAM,2020,7734.6055,,
NPL,2020,2832.8608,,
NLD,2020,46014.484,,
NZL,2020,35853.69,,
NIC,2020,4575.1865,,
NER,2020,962.7823,,
NGA,2020,4976.3223,,
PRK,2020,1584.3771,,
MKD,2020,13125.83,,
NOR,2020,83543.1,,
OMN,2020,46133.21,,
PAK,2020,5242.6953,,
PSE,2020,4490.755,,
PAN,2020,18840.738,,
PRY,2020,8603.079,,
PER,2020,11136.991,,
PHL,2020,7624.4136,,
POL,2020,28577.14,,
PRT,2020,25700.283,,
PRI,2020,33787.4,,
QAT,2020,143118.53,,
ROU,2020,24799.71,,
RUS,2020,24625.385,,
RWA,2020,1935.2662,,
LCA,2020,8164.9062,,
STP,2020,3826.3755,,
SAU,2020,46723.93,,
SEN,2020,2524.2656,,
SRB,2020,15256.421,,
SYC,2020,29647.482,,
SLE,2020,1635.713,,
SGP,2020,71964.7,,
SVK,2020,26468.295,,
SVN,2020,28733.303,,
ZAF,2020,10839.133,,
KOR,2020,38606.984,,
,2020,7590.1543,,
ESP,2020,30834.514,,
LKA,2020,11447.249,,
,2020,3335.987,,
SWE,2020,44128.332,,
CHE,2020,60521.26,,
SYR,2020,2903.7397,,
TWN,2020,48779.438,,
TJK,2020,4828.3936,,
TZA,2020,2948.4724,,
THA,2020,15815.915,,
TGO,2020,1482.7515,,
TTO,2020,25548.51,,
TUN,2020,10354.239,,
TUR,2020,23721.88,,
TKM,2020,16580.84,,
OWID_USS,2020,18851.242,,
UGA,2020,2032.2618,,
UKR,2020,9769.828,,
ARE,2020,70188.27,,
GBR,2020,34651.184,,
USA,2020,54379.207,,
URY,2020,18460.04,,
UZB,2020,11341.919,,
VEN,2020,4952.53,,
VNM,2020,7395.3613,,
,2020,38162.535,"United States, Canada, Australia and New Zealand",
,2020,52617.65,,
OWID_WRL,2020,15461.187,,
YEM,2020,2031.4436,,
OWID_YGS,2020,16757.94,,
ZMB,2020,3270.599,,
ZWE,2020,1585.9728,,
AFG,2021,1485.547,,
ALB,2021,12455.917,,
DZA,2021,13337.262,,
AGO,2021,6137.004,,
ARG,2021,17470.682,,
ARM,2021,12242.478,,
AUS,2021,50704.934,,
AUT,2021,42184.695,,
AZE,2021,16971.725,,
BHR,2021,37323.105,,
BGD,2021,4684.003,,
BRB,2021,10386.526,,
BLR,2021,19541.914,,
BEL,2021,40970.805,,
BEN,2021,2395.1663,,
BOL,2021,6355.615,,
BIH,2021,11553.761,,
BWA,2021,15612.078,,
BRA,2021,14292.936,,
BGR,2021,19753.994,,
BFA,2021,1706.9633,,
BDI,2021,723.1921,,
KHM,2021,3796.4844,,
CMR,2021,2791.79,,
CAN,2021,44379.594,,
CPV,2021,6173.23,,
CAF,2021,606.85913,,
TCD,2021,1402.6732,,
CHL,2021,22324.96,,
CHN,2021,18666.605,,
COL,2021,13553.399,,
COM,2021,1886.0608,,
COG,2021,4168.0244,,
CRI,2021,14931.956,,
CIV,2021,3853.1626,,
HRV,2021,25059.947,,
CUB,2021,7485.821,,
CYP,2021,30252.326,,
CZE,2021,31452.557,,
OWID_CZS,2021,30071.377,,
COD,2021,817.43225,,
DNK,2021,49258.75,,
DJI,2021,3541.5713,,
DMA,2021,8419.473,,
DOM,2021,17046.646,,
,2021,21157.305,,
,2021,20696.99,,
ECU,2021,9937.696,,
EGY,2021,12868.262,,
SLV,2021,9017.392,,
GNQ,2021,22537.541,,
EST,2021,30499.156,,
SWZ,2021,8725.725,,
ETH,2021,2190.6753,,
FIN,2021,39977.855,,
,2021,2532.7058,,
FRA,2021,38242.133,,
GAB,2021,15597.771,,
GMB,2021,1964.4937,,
GEO,2021,12994.772,,
DEU,2021,46159.05,,
GHA,2021,4190.578,,
GRC,2021,23732.201,,
GTM,2021,7764.6963,,
GIN,2021,1769.8623,,
GNB,2021,1593.8186,,
HTI,2021,1591.76,,
HND,2021,5062.1187,,
HKG,2021,50006.348,,
HUN,2021,28085.963,,
ISL,2021,40412.617,,
IND,2021,7315.1216,,
IDN,2021,12233.969,,
IRN,2021,18052.37,,
IRQ,2021,12355.587,,
IRL,2021,57278.42,,
ISR,2021,34969.016,,
ITA,2021,34827.137,,
JAM,2021,7193.1064,,
JPN,2021,37678.277,,
JOR,2021,9019.895,,
KAZ,2021,25936.383,,
KEN,2021,3292.7585,,
KWT,2021,66418.2,,
KGZ,2021,5035.9272,,
LAO,2021,6961.1216,,
,2021,13610.789,,
LVA,2021,26738.615,,
LBN,2021,10573.861,,
LSO,2021,2311.8909,,
LBR,2021,790.2841,,
LBY,2021,14797.098,,
LTU,2021,30557.03,,
LUX,2021,55346.676,,
MDG,2021,1343.4438,,
MWI,2021,1211.2092,,
MYS,2021,24764.65,,
MLI,2021,1643.0144,,
MLT,2021,33031.184,,
MRT,2021,3527.4277,,
MUS,2021,19069.049,,
MEX,2021,15853.376,,
,2021,19162.693,,
MDA,2021,7557.3857,,
MNG,2021,12992.167,,
MNE,2021,19656.557,,
MAR,2021,8391.295,,
MOZ,2021,1073.57,,
MMR,2021,5113.337,,
NAM,2021,7796.0615,,
NPL,2021,2902.0503,,
NLD,2021,48001.84,,
NZL,2021,37837.457,,
NIC,2021,4978.8413,,
NER,2021,941.2575,,
NGA,2021,5029.0884,,
PRK,2021,1577.1321,,
MKD,2021,13692.046,,
NOR,2021,86334.59,,
OMN,2021,46573.574,,
PAK,2021,5463.7744,,
PSE,2021,4698.9326,,
PAN,2021,21539.07,,
PRY,2021,8845.659,,
PER,2021,12550.461,,
PHL,2021,7894.1777,,
POL,2021,30687.662,,
PRT,2021,27138.479,,
PRI,2021,34095.492,,
QAT,2021,143468.75,,
ROU,2021,26102.588,,
RUS,2021,26119.947,,
RWA,2021,2106.9736,,
LCA,2021,9067.721,,
STP,2021,3821.0012,,
SAU,2021,49841.145,,
SEN,2021,2607.2322,,
SRB,2021,16563.828,,
SYC,2021,30125.953,,
SLE,2021,1665.1047,,
SGP,2021,77945.484,,
SVK,2021,27365.623,,
SVN,2021,31019.943,,
ZAF,2021,11273.159,,
KOR,2021,40277.953,,
,2021,7983.717,,
ESP,2021,32553.05,,
LKA,2021,11751.948,,
,2021,3398.5784,,
SWE,2021,46226.543,,
CHE,2021,62595.31,,
SYR,2021,2682.3398,,
TWN,2021,51943.883,,
TJK,2021,5205.606,,
TZA,2021,3008.113,,
THA,2021,16019.519,,
TGO,2021,1534.8236,,
TTO,2021,25237.664,,
TUN,2021,10726.256,,
TUR,2021,26175.93,,
TKM,2021,17169.06,,
OWID_USS,2021,19871.102,,
UGA,2021,2083.8281,,
UKR,2021,10133.885,,
ARE,2021,72460.04,,
GBR,2021,37134.33,,
USA,2021,57522.703,,
URY,2021,19222.295,,
UZB,2021,12076.092,,
VEN,2021,4896.802,,
VNM,2021,7507.759,,
,2021,40164.14,"United States, Canada, Australia and New Zealand",
,2021,55576.02,,
OWID_WRL,2021,16282.981,,
YEM,2021,1972.2102,,
OWID_YGS,2021,18491.682,,
ZMB,2021,3321.5945,,
ZWE,2021,1687.2532,,
AFG,2022,1357.9878,,
ALB,2022,12978.101,,
DZA,2022,13506.444,,
AGO,2022,6118.905,,
ARG,2022,18292.318,,
ARM,2022,13837.577,,
AUS,2022,52049.43,,
AUT,2022,43792.855,,
AZE,2022,17682.94,,
BHR,2022,38651.6,,
BGD,2022,4925.721,,
BRB,2022,11545.848,,
BLR,2022,18699.799,,
BEL,2022,41872.395,,
BEN,2022,2477.0903,,
BOL,2022,6481.3906,,
BIH,2022,12142.863,,
BWA,2022,16351.91,,
BRA,2022,14640.076,,
BGR,2022,20592.455,,
BFA,2022,1704.966,,
BDI,2022,717.22845,,
KHM,2022,3944.2468,,
CMR,2022,2812.2148,,
CAN,2022,45529.645,,
CPV,2022,7202.767,,
CAF,2022,596.393,,
TCD,2022,1393.5635,,
CHL,2022,22740.72,,
CHN,2022,19238.18,,
COL,2022,14468.964,,
COM,2022,1900.3983,,
COG,2022,4187.507,,
CRI,2022,15496.82,,
CIV,2022,4011.7122,,
HRV,2022,26986.752,,
CUB,2022,7648.704,,
CYP,2022,31523.498,,
CZE,2022,32247.395,,
OWID_CZS,2022,30640.914,,
COD,2022,844.172,,
DNK,2022,50689.68,,
DJI,2022,3623.0603,,
DMA,2022,8879.6455,,
DOM,2022,17713.52,,
,2022,21728.52,,
,2022,20656.266,,
ECU,2022,10124.076,,
EGY,2022,13205.406,,
SLV,2022,9218.905,,
GNQ,2022,22707.22,,
EST,2022,30067.395,,
SWZ,2022,8522.45,,
ETH,2022,2289.409,,
FIN,2022,40701.465,,
,2022,2405.275,,
FRA,2022,39065.71,,
GAB,2022,15720.901,,
GMB,2022,2010.5322,,
GEO,2022,14360.359,,
DEU,2022,46647.793,,
GHA,2022,4242.4106,,
GRC,2022,25283.906,,
GTM,2022,7969.431,,
GIN,2022,1809.2666,,
GNB,2022,1625.3876,,
HTI,2022,1546.4222,,
HND,2022,5186.5303,,
HKG,2022,48289.383,,
HUN,2022,29451.855,,
ISL,2022,42145.594,,
IND,2022,7765.593,,
IDN,2022,12801.671,,
IRN,2022,18473.066,,
IRQ,2022,13071.94,,
IRL,2022,60257.082,,
ISR,2022,36648.918,,
ITA,2022,36224.293,,
JAM,2022,7481.6685,,
JPN,2022,38268.79,,
JOR,2022,9151.479,,
KAZ,2022,26491.857,,
KEN,2022,3403.9238,,
KWT,2022,71533.516,,
KGZ,2022,5304.841,,
LAO,2022,7168.1904,,
,2022,14028.038,,
LVA,2022,27220.303,,
LBN,2022,10341.159,,
LSO,2022,2312.9583,,
LBR,2022,811.2146,,
LBY,2022,12755.204,,
LTU,2022,30863.32,,
LUX,2022,55484.777,,
MDG,2022,1367.0938,,
